id;fecha;genero;edad;nivel_formacion;carrera_grado;tipo_universidad;pais;provincia;trabajo;rubro;dotacion;origen_capital;dotacion_rh;puesto;tipo_contratacion;jornada;funcion;personas_a_cargo;anios_empresa;anios_puesto;anios_rh;sueldo_bruto;modalidad;beneficios;bono;ajuste;ajuste_porcentaje;idioma_exigencia;idioma_situaciones;recomendacion;busqueda;comunidad;comunidades;consejo_empleados;diversidad_sexual;discapacidad;diversidad_management;contrata_senior;contrata_discapacidad;sufrio_acoso;machismo;procesos_erp;tienen_pa;herramientas_analisis;prioridad_pa;usa_genai;genai_casos;capacitacion_pa;moneda;codigo_iso;banco;tipo_cambio;fuente;multiplicador;sueldo_ft;sueldo_dolar;cuenta
108;2023-10-10T09:52:56Z;Hombre cis;46 - 50;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Uruguay;NA;Relación de Dependencia;Construcción;101 - 250;Nacional;5;Gerente;Indeterminado;Full time;Administración de personal;2;1;1;22;400000;Presencial 100%;Abono de celular, Combustible, Equipamiento ergonómico de teletrabajo;Tres sueldos o más;2 ajustes;7;Si;Reuniones, Emails, Capacitación;5;No,  pero escucho ofertas;Si;DCH;estudiar idiomas, arrancar en la parte hard;No;NO;0.8;Si;No;NA;Si pero no es tanto;Nómina;No;Excel;Ha crecido;No las usé nunca;escribir informes;Excel, Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.);Pero uruguayo;UYU;BCU;39.246;https://www.bcu.gub.uy/Politica-Economica-y-Mercados/Paginas/Cierre-del-Mercado-de-Cambios.aspx;1;400000;10192.12149008816;1
110;2023-10-10T11:52:45Z;Mujer cis;18 - 25;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Santa Fe;Relación de Dependencia;Otros;1 - 50;Nacional;7;Administrativo;Plazo Fijo;Full time;Reclutamiento y selección;0;2;0;2;278000;Presencial 100%;Horarios flexibles, Vacaciones extendidas;No recibo bono;No tuve ajustes;80;No;NA;2;Sí, activamente;No;NA;Que elija la carrera por vocación.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;278000;755.5579714083818;1
111;2023-10-10T22:37:52Z;Mujer cis;18 - 25;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;251 - 500;Multinacional;15;Analista;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;1;6;6;800000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Guadería, Gimnasio, Home office, Idiomas, Posgrados, Coaching, Seguro de vida (adicionales a los de ley);Un sueldo;No tuve ajustes;0;Si;Reuniones, Emails, Reportes, Capacitación, Entrevistas, Documentación;5;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;NA;No;No;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Capacitación;Si;Plataforma de BI (por ej., Power BI, Qlik, etc.);NA;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Para que me dé títulos de comunicaciones a la empresa, para que redacte algún mail “complicado”, para testear sus conocimientos en leyes laborales;Inteligencia Artificial;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;800000;2174.2675436212426;1
112;2023-10-11T14:16:16Z;Mujer cis;46 - 50;Universitario completo;Administración de Empresas;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de información;501 - 1.000;Multinacional;9;Analista;Indeterminado;Full time;Reclutamiento y selección;0;2;2;15;350000;Remoto 100%;Medicina prepaga / Plan de salud, Abono de internet;No recibo bono;2 ajustes;40;No;Entrevistas;4;Sí, activamente;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;350000;951.2420503342936;1
113;2023-10-11T14:19:06Z;Mujer cis;18 - 25;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Neuquén;Relación de Dependencia;Construcción;2.501 - 5.000;Nacional;12;Administrativo;Indeterminado;Full time;Administración de personal;0;0;0;2;615000;Presencial 100%;Abono de internet;No recibo bono;3 o más ajustes;40;No;Reuniones, Capacitación, Entrevistas, Documentación;3;No,  pero escucho ofertas;Si;NA;NA;No;Visual;0.3;Si;No se;Si;Si pero no es tanto;Nómina, Sueldos;Si;Excel;Ha crecido;Las uso ocasionalmente (alguna vez en los últimos 3 meses);NA;Excel, Inteligencia Artificial;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;615000;1671.4681741588302;1
114;2023-10-11T18:25:33Z;Hombre cis;31 - 35;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Otros;51 - 100;Nacional;3;Analista;Indeterminado;Full time;Compensaciones y beneficios;0;2;2;8;1372100;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Home office;No recibo bono;3 o más ajustes;114;No;Emails, Reportes, Documentación;5;No,  pero escucho ofertas;No;NA;Que no se frustre, al principio cuesta y mucho entrar en este mundo. TODOS o casi todos piden experiencia y muchas veces no damos oportunidades a nuevos talentos;No;No tengo ninguna discapacidad;0.1;No;No;No;No es un entorno machista;No tenemos sistema de gestión;No;Excel;Se mantuvo estable;No las usé nunca;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;1372100;3729.1406207533837;1
115;2023-10-12T09:26:12Z;Mujer cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Otros;10.001 o más;Multinacional;60;Analista;Indeterminado;Full time;Reclutamiento y selección;0;2;2;9;391940;Híbrido/Mixto;Medicina prepaga / Plan de salud, Abono de celular, Home office, Descuentos en universidades, centros de idiomas, productos bimbo, mondelez, sony y samsung;No recibo bono;3 o más ajustes;120;No;NA;3;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.4;Si;No;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Capacitación, Compensación y Beneficios;No;Reportes Nativos del Sistema de Gestión, Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Ha crecido;Las usé sólo una vez;Para armar informes de selección;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;391940;1065.2280263086373;1
116;2023-10-12T12:36:59Z;Mujer cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios financieros seguros;51 - 100;Nacional;3;Gerente;Indeterminado;Full time;Generalista;2;1;1;5;2000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de internet, Comedor / Almuerzos, Frutas y snacks, Home office;Tres sueldos o más;3 o más ajustes;130;No;NA;4;No estoy buscando cambiar;Si;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;2000;5.435668859053107;1
117;2023-10-12T13:40:11Z;Mujer cis;41 - 45;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Santa Fe;Relación de Dependencia;Servicios de consultoría;1 - 50;Nacional;2;Supervisor;Indeterminado;Full time;Relaciones laborales;1;5;2;13;419000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles;No recibo bono;3 o más ajustes;100;No;NA;3;Sí, activamente;No;NA;Que se arme una red de contactos y vaya investigando temas de interes. Un mentor es fundamental, ya sea en relación de dependencia o como freelance está buenísimo trabajar en equipo con alguien que tenga generosidad para capacitar.;No;No tengo ninguna discapacidad;0.4;Si;No;Si;Si pero no es tanto;No tenemos sistema de gestión;No;Excel;Ha crecido;No las usé nunca;NA;No;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;419000;1138.7726259716258;1
118;2023-10-12T16:23:28Z;Mujer cis;31 - 35;Secundario completo;No estudié en la Universidad;No estudié en la Universidad;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;251 - 500;Multinacional;2;Analista;Indeterminado;Full time;Administración de personal;0;5;1;7;2200;Remoto 100%;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Abono de internet;No recibo bono;No tuve ajustes;1;Si;Reuniones, Emails, Entrevistas;4;No,  pero escucho ofertas;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;2200;5.979235744958417;1
120;2023-10-14T08:51:52Z;Mujer cis;26 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Santa Fe;Relación de Dependencia;Industria metalúrgica, metalmecánica;51 - 100;Nacional;1;Responsable;Indeterminado;Full time;Generalista;0;2;2;2;445000;Presencial 100%;No tengo beneficios adicionales;Menos de un sueldo;No tuve ajustes;74;No;Nunca;4;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.7;No;Si;No;Si pero no es tanto;Sueldos;No;Excel;No sé;No las usé nunca;NA;No;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;445000;1209.4363211393163;1
121;2023-10-14T10:38:01Z;Hombre cis;18 - 25;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Hotelería, restauración, turismo;251 - 500;Nacional;3;Analista;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;0;0;1;330000;Presencial 100%;No tengo beneficios adicionales, Horarios flexibles;No recibo bono;3 o más ajustes;100;No;NA;5;No,  pero escucho ofertas;No;NA;Comenza cuanto antes!;No;No tengo ninguna discapacidad;0.1;No;No;No;No es un entorno machista;Nómina, Sueldos;No;Excel;NA;No las usé nunca;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;330000;896.8853617437626;1
122;2023-10-14T15:42:47Z;Mujer cis;41 - 45;Maestría o superior completa;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Jujuy;Relación de Dependencia;Servicios de consultoría;101 - 250;Nacional;3;Analista;Indeterminado;Full time;Reclutamiento y selección;0;0;0;3;44343750;Remoto 100%;Medicina prepaga / Plan de salud, 1 día flex al mes puede ser a la mañana o por la tarde . Día de Cumpleaños;Variable en función de los resultados de compañía;2 ajustes;25;No;Emails, Entrevistas, Documentación;1;Sí, activamente;No;NA;Que sigan sus sueños, convicciones y sobre todo humanizar los recursos, que sean una generación más humana, empatica, con valores.;No;No tengo ninguna discapacidad;0.4;No se;No se;No;Si pero no es tanto;Nómina, Sueldos, Gestión del Desempeño;No;Excel, Hubspot , hiringroom;No sé;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Para mejorar la publicación de ofertas laborales;No;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;44343750;120518.9704843181;1
123;2023-10-15T11:33:34Z;Hombre cis;26 - 30;Maestría o superior completa;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Catamarca;Relación de Dependencia;Minería;101 - 250;Multinacional;5;Supervisor;Indeterminado;Full time;Generalista;0;0;6;8;800000;Presencial 100%;Medicina prepaga / Plan de salud, Charter / Servicio de transporte, Comedor / Almuerzos;No recibo bono;3 o más ajustes;120;No;Reuniones, Emails, Reportes, Documentación;5;No,  pero escucho ofertas;No;NA;Que tenga en cuenta herramientas como metodologías ágiles y trabajar con IA, suma muchísimo valor agregado;No;No tengo ninguna discapacidad;0.5;Si;No;Si;No es un entorno machista;Sueldos;Si;Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Se mantuvo estable;Las uso frecuentemente (varias veces al mes);Para todo mi rey, me ahorra un 50% del tiempo;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;800000;2174.2675436212426;1
124;2023-10-15T13:48:54Z;Mujer cis;31 - 35;Terciario completo;No estudié en la Universidad;No estudié en la Universidad;Argentina;Buenos Aires;Relación de Dependencia;Servicios de consultoría;1 - 50;Nacional;12;Analista;Monotributista;Part time;Generalista;0;1;0;3;90000;Híbrido/Mixto;Horarios flexibles, Comedor / Almuerzos, Home office;No recibo bono;1 solo;0;No;Documentación;5;No,  pero escucho ofertas;Si;Sin Jr No Hay Sr;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;90000;244.6050986573898;1
125;2023-10-16T16:42:36Z;Mujer cis;41 - 45;Universitario completo;Psicología;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;101 - 250;Multinacional;4;Analista;Indeterminado;Full time;Reclutamiento y selección;0;2;2;22;2500;Remoto 100%;Medicina prepaga / Plan de salud;Variable en función de los resultados de compañía;1 solo;5;Si;Reuniones, Emails, Reportes, Entrevistas, Documentación;4;No,  pero escucho ofertas;No;NA;capacitarse y estar actualizado;No;No tengo ninguna discapacidad;0.1;No;No;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Gestión del Desempeño, Compensación y Beneficios;No;NA;No sé;Las uso frecuentemente (varias veces al mes);traducciones o revision de textos en ingles;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;2500;6.794586073816383;1
126;2023-10-17T09:49:02Z;Hombre cis;36 - 40;Diplomado de posgrado en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Córdoba;Relación de Dependencia;Alimentación, bebidas;251 - 500;Nacional;4;Gerente;Indeterminado;Full time;Generalista;3;0;0;15;2250000;Presencial 100%;Medicina prepaga / Plan de salud, Vacaciones extendidas, Combustible;Dos sueldos;3 o más ajustes;80;No;Reuniones;5;No estoy buscando cambiar;No;NA;NA;No;No tengo ninguna discapacidad;0.1;No;No;No;Si pero no es tanto;Nómina, Sueldos;No;Reportes Nativos del Sistema de Gestión, Excel;Se mantuvo estable;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Elaboración de informes, conclusiones, bocetos de reportes;Excel, Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.), People Analytics;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;2250000;6115.127466434745;1
127;2023-10-17T10:20:34Z;Prefiero no responder;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;101 - 250;Nacional;5;HRBP;Indeterminado;Full time;Generalista;0;0;0;8;390000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Abono de internet, Home office;No recibo bono;2 ajustes;50;No;NA;1;Sí, activamente;NA;NA;NA;No;No tengo ninguna discapacidad;0.1;NA;No;NA;Si, es muy machista;Sueldos;No;Excel;Se mantuvo estable;Las uso frecuentemente (varias veces al mes);NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;390000;1059.9554275153557;1
128;2023-10-17T11:06:54Z;Mujer cis;18 - 25;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Textiles, vestido, cuero, calzado;501 - 1.000;Nacional;7;Analista;Indeterminado;Full time;Administración de personal;0;1;1;2;345000;Presencial 100%;No tengo beneficios adicionales;No recibo bono;3 o más ajustes;70;No;Capacitación;2;Sí, activamente;Si;Trabajo e Inclusion - UBA;Que estudie ingles y se forme por fuera de la facultad;No;No tengo ninguna discapacidad;0.3;No se;No;Si;Si, es muy machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos;No;Excel;No sé;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Para comunicaciones internas;no se realizo ninguna;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;345000;937.6528781866609;1
129;2023-10-17T15:36:13Z;Mujer cis;31 - 35;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de información;1 - 50;Nacional;2;Administrativo;Indeterminado;Full time;Reclutamiento y selección;0;0;0;1;280000;Remoto 100%;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Abono de internet, Home office;No recibo bono;1 solo;22;No;Emails, Entrevistas, Documentación;3;Sí, activamente;No;NA;Paciencia con la búsqueda que la primera experiencia cuesta pero no es imposible;No;No tengo ninguna discapacidad;0.5;No;No;No;No es un entorno machista;No tenemos sistema de gestión;No;Excel;No sé;No las usé nunca;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;280000;760.9936402674349;1
130;2023-10-17T15:48:18Z;Hombre cis;41 - 45;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Alimentación, bebidas;251 - 500;Nacional;7;Gerente;Indeterminado;Full time;Generalista;7;1;1;17;970000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Combustible, Comedor / Almuerzos, Frutas y snacks, Home office, Asesoramiento Financiero, Préstamos;Tres sueldos o más;3 o más ajustes;119;No;Emails, Reportes;3;No,  pero escucho ofertas;Si;BenchClub;Que festeje los pequeños logros y que entienda que es un area de servicio;No;No tengo ninguna discapacidad;0.4;Si;Si;No;No es un entorno machista;Nómina, Sueldos, Capacitación;No;Reportes Nativos del Sistema de Gestión, Excel;Se mantuvo estable;Las uso frecuentemente (varias veces al mes);Desarrollo de informacion;Excel;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;970000;2636.2993966407566;1
131;2023-10-17T15:57:34Z;Hombre cis;18 - 25;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Servicios financieros seguros;1.001 - 2.500;Multinacional;22;Analista;Indeterminado;Full time;Capacitación y desarrollo;0;1;1;4;550000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Asistencia Psicológica, Abono de internet, Equipamiento ergonómico de teletrabajo, Gimnasio, Home office, Asesoramiento Financiero, Posgrados;Menos de un sueldo;3 o más ajustes;62;No;NA;4;No,  pero escucho ofertas;Si;De relaciones del trabajo, HR Makers, Privadas de profesionales de rrhh;Que pruebe cualquier area de rrhh, estando mínimamente 1 año dedicado a esa área antes de querer cambiar de puesto/area/empresa, para conocer y decidir en base a sus conocimientos estando ya en rrhh.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;550000;1494.8089362396042;1
132;2023-10-18T07:46:13Z;Mujer cis;31 - 35;Universitario completo;Comunicación;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Comercio;2.501 - 5.000;Nacional;30;Responsable;Indeterminado;Full time;Comunicación interna;1;15;0;7;500000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de internet, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Guadería, Home office, Coaching, Seguro de vida (adicionales a los de ley), Reintegro en electricidad;Un sueldo;3 o más ajustes;60;No;Emails, Documentación;5;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.5;No se;No se;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Capacitación;Si;Reportes Nativos del Sistema de Gestión;Ha crecido;Las uso frecuentemente (varias veces al mes);NA;Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.), Inteligencia Artificial;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;500000;1358.9172147632767;1
134;2023-10-18T13:34:40Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;5.001 - 10.000;Multinacional;147;Analista;Indeterminado;Full time;People analytics;0;1;1;10;878415;Híbrido/Mixto;Medicina prepaga / Plan de salud, Vacaciones extendidas, Abono de internet, Comedor / Almuerzos, Home office;No recibo bono;2 ajustes;42;Si;Reuniones, Emails, Reportes;5;No estoy buscando cambiar;No;NA;Que no se quede en su zona de confort que siempre esté en búsqueda de un cambio a nivel de aprendizaje;No;No tengo ninguna discapacidad;0.3;Si;Si;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Compensación y Beneficios;Si;Reportes Nativos del Sistema de Gestión, Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Ha crecido;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Inspiración para textos o comunicaciones o correcciones de scripts;Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.), People Analytics;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;878415;2387.3865304125675;1
