id;fecha;genero;edad;nivel_formacion;carrera_grado;tipo_universidad;pais;provincia;trabajo;rubro;dotacion;origen_capital;dotacion_rh;puesto;tipo_contratacion;jornada;funcion;personas_a_cargo;anios_empresa;anios_puesto;anios_rh;sueldo_bruto;modalidad;beneficios;bono;ajuste;ajuste_porcentaje;idioma_exigencia;idioma_situaciones;recomendacion;busqueda;comunidad;comunidades;consejo_empleados;diversidad_sexual;discapacidad;diversidad_management;contrata_senior;contrata_discapacidad;sufrio_acoso;machismo;procesos_erp;tienen_pa;herramientas_analisis;prioridad_pa;usa_genai;genai_casos;capacitacion_pa;registro_fiscal;anios_freelance;motivo;lugar_trabajo;exporta;medio_pago_exterior;cuotas;colaboracion_freelance;servicio_busqueda;busqueda_it;entrevista_ingles;riesgo;ingresos_fijo_variable;coeficiente;base_coeficiente;garantia;busqueda_tiempo;busqueda_barrera;requisitos_raros;servicio_principal;modalidad_servicios;negociacion;valor_hora
100;2023-10-09T15:46:20Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de información;1 - 50;Nacional;;Responsable;Indeterminado;Full time;Generalista;1;0;0;;500000;Remoto 100%;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Frutas y snacks, Home office;No recibo bono;2 ajustes;;No;Capacitación, Documentación;5;No estoy buscando cambiar;Si;Grupo de whatsapp BENCH+;NA;No;No tengo ninguna discapacidad;0.3;No;No;No;No es un entorno machista;Sueldos;No;Excel;No sé;Las uso frecuentemente (varias veces al mes);Porque me encuentro sola en el área de Talento y la considero útil para la redacción de comunicados y/o procedimientos, políticas, etc.;Inteligencia Artificial;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
101;2023-10-09T15:54:59Z;Hombre cis;26 - 30;Universitario completo;Psicología;Universidad Privada;Argentina;Chaco;Relación de Dependencia;Alimentación, bebidas;101 - 250;Nacional;;Analista;Indeterminado;Full time;Generalista;0;2;1;;240000;Presencial 100%;Tarjeta de descuento, Frutas y snacks, Reintegros en capacitación;No recibo bono;3 o más ajustes;;No;Emails;5;No,  pero escucho ofertas;Si;Busqueda y selección;Que no tema en preguntar. Siempre tiene solución antes de hacer algo que por no preguntar pueda tener un impacto negativo;No;No tengo ninguna discapacidad;0.5;No;Si;No;Si pero no es tanto;Nómina, Sueldos;No;Excel;Ha crecido;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Para inducción;Excel;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
102;2023-10-09T16:38:16Z;Mujer cis;36 - 40;Diplomado de posgrado completo;Comunicación Social;Universidad Privada;Argentina;Santa Fe;Freelance;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Responsable inscripto;10;;Cowork;Si;Payoneer;No;Si;Si;Si;No;Si;Variables;;Remuneración mensual del ingresante;No ofrezco garantía;30;Remuneración ofrecida por el cliente, Candidato/a exigiendo sueldo en dólares (total o parcial), Demora en la contratación por parte del cliente;que no viviera en pareja ni tuviera hijos sin estar casados (empresa del opus, año 2008);NA;NA;NA;
103;2023-10-09T16:41:41Z;Hombre cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Agricultura, plantaciones, otros sectores rurales;1 - 50;Nacional;;Administrativo;Indeterminado;Part time;Auxiliar (tareas hard y soft);0;2;2;;169000;Presencial 100%;Medicina prepaga / Plan de salud;No recibo bono;3 o más ajustes;;No;NA;1;Sí, activamente;Si;NA;Que primero vea el rubro en el que le gustaría trabajar y que le conviene aprender ingles a estudiar una carrera de RRHH hoy por hoy;No;No tengo ninguna discapacidad;0.1;No;No;No;Si pero no es tanto;No tenemos sistema de gestión;No;Excel;No sé;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Elaboración de procesos, documentación y comunicados;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
104;2023-10-09T19:44:33Z;Hombre cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;2.501 - 5.000;Multinacional;;Analista;Indeterminado;Full time;People analytics;0;0;0;;330000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Licencias extendidas, Abono de internet, Charter / Servicio de transporte, Frutas y snacks, Guadería, Gimnasio, Home office, Idiomas, Posgrados, Seguro de vida (adicionales a los de ley);No recibo bono;3 o más ajustes;;Si;Reuniones, Emails, Reportes, Capacitación, Documentación;4;No estoy buscando cambiar;No;-;Que aprendan a usar tecnologías y datos como diferenciadores;No;NA;0.3;Si;Si;No;No es un entorno machista;Gestión del Desempeño, Capacitación;No;Reportes Nativos del Sistema de Gestión, Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Ha crecido;No las usé nunca;NA;Excel, Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.), Base de Datos (SQL), People Analytics;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
105;2023-10-09T19:45:58Z;Mujer cis;55 - 60;Universitario abandonado;Psicología;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Freelance;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Monotributista;4;;Casa;Si;Cuenta en el exterior;No;Si;Si;Si;Si, esporádicamente;Si;Variables;;Remuneración mensual del ingresante;3 meses;30;Remuneración ofrecida por el cliente, Candidato/a exigiendo sueldo en dólares (total o parcial), Demora en la contratación por parte del cliente;Tener la entrevista sábado a la noche porque no tenía tiempo en la semana, y cuando le enviaron el challenge dejó de responder por siempre jamás.;NA;NA;NA;
106;2023-10-10T02:03:05Z;Mujer cis;46 - 50;Diplomado de posgrado completo;Psicología;Universidad Privada;Argentina;Buenos Aires;Freelance;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Responsable inscripto;7;;Casa;No;No exporto servicios;No;Si;Si;No;No;Depende el cliente;Variables;;Remuneración mensual del ingresante;3 meses;45;Candidato/a exigiendo sueldo en dólares (total o parcial), Modalidad de trabajo presencial, Beneficios poco atractivos de la empresa;Trabajar solo 6 meses y tener 6 de vacaciones;NA;NA;NA;
107;2023-10-10T08:28:13Z;Mujer cis;31 - 35;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Otros;251 - 500;Nacional;;Analista;Indeterminado;Full time;Administración de personal;0;0;0;;385000;Presencial 100%;Medicina prepaga / Plan de salud;No recibo bono;3 o más ajustes;;No;NA;4;No estoy buscando cambiar;No;NA;NA;No;No tengo ninguna discapacidad;0.1;No;No;No;Si, es muy machista;No tenemos sistema de gestión;No;Excel;Ha decrecido;No las usé nunca;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
108;2023-10-10T09:52:56Z;Hombre cis;46 - 50;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Uruguay;NA;Relación de Dependencia;Construcción;101 - 250;Nacional;;Gerente;Indeterminado;Full time;Administración de personal;2;1;1;;400000;Presencial 100%;Abono de celular, Combustible, Equipamiento ergonómico de teletrabajo;Tres sueldos o más;2 ajustes;;Si;Reuniones, Emails, Capacitación;5;No,  pero escucho ofertas;Si;DCH;estudiar idiomas, arrancar en la parte hard;No;NO;0.8;Si;No;NA;Si pero no es tanto;Nómina;No;Excel;Ha crecido;No las usé nunca;escribir informes;Excel, Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.);NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
109;2023-10-10T10:11:44Z;Mujer cis;41 - 45;Terciario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Chubut;Freelance;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Monotributista;9;;Casa;No;No exporto servicios;No;No;Si;No;No;Depende el cliente;Fijos;;Remuneración mensual del ingresante;2 meses;28;Remuneración ofrecida por el cliente, Exigencia de trabajo remoto por parte del postulante, Demora en la contratación por parte del cliente;una parte del sueldo en dolares;NA;NA;NA;
110;2023-10-10T11:52:45Z;Mujer cis;18 - 25;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Santa Fe;Relación de Dependencia;Otros;1 - 50;Nacional;;Administrativo;Plazo Fijo;Full time;Reclutamiento y selección;0;2;0;;278000;Presencial 100%;Horarios flexibles, Vacaciones extendidas;No recibo bono;No tuve ajustes;;No;NA;2;Sí, activamente;No;NA;Que elija la carrera por vocación.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
111;2023-10-10T22:37:52Z;Mujer cis;18 - 25;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;251 - 500;Multinacional;;Analista;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;1;6;;800000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Guadería, Gimnasio, Home office, Idiomas, Posgrados, Coaching, Seguro de vida (adicionales a los de ley);Un sueldo;No tuve ajustes;;Si;Reuniones, Emails, Reportes, Capacitación, Entrevistas, Documentación;5;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;NA;No;No;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Capacitación;Si;Plataforma de BI (por ej., Power BI, Qlik, etc.);NA;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Para que me dé títulos de comunicaciones a la empresa, para que redacte algún mail “complicado”, para testear sus conocimientos en leyes laborales;Inteligencia Artificial;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
112;2023-10-11T14:16:16Z;Mujer cis;46 - 50;Universitario completo;Administración de Empresas;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de información;501 - 1.000;Multinacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;2;2;;350000;Remoto 100%;Medicina prepaga / Plan de salud, Abono de internet;No recibo bono;2 ajustes;;No;Entrevistas;4;Sí, activamente;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
113;2023-10-11T14:19:06Z;Mujer cis;18 - 25;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Neuquén;Relación de Dependencia;Construcción;2.501 - 5.000;Nacional;;Administrativo;Indeterminado;Full time;Administración de personal;0;0;0;;615000;Presencial 100%;Abono de internet;No recibo bono;3 o más ajustes;;No;Reuniones, Capacitación, Entrevistas, Documentación;3;No,  pero escucho ofertas;Si;NA;NA;No;Visual;0.3;Si;No se;Si;Si pero no es tanto;Nómina, Sueldos;Si;Excel;Ha crecido;Las uso ocasionalmente (alguna vez en los últimos 3 meses);NA;Excel, Inteligencia Artificial;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
114;2023-10-11T18:25:33Z;Hombre cis;31 - 35;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Otros;51 - 100;Nacional;;Analista;Indeterminado;Full time;Compensaciones y beneficios;0;2;2;;1372100;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Home office;No recibo bono;3 o más ajustes;;No;Emails, Reportes, Documentación;5;No,  pero escucho ofertas;No;NA;Que no se frustre, al principio cuesta y mucho entrar en este mundo. TODOS o casi todos piden experiencia y muchas veces no damos oportunidades a nuevos talentos;No;No tengo ninguna discapacidad;0.1;No;No;No;No es un entorno machista;No tenemos sistema de gestión;No;Excel;Se mantuvo estable;No las usé nunca;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
115;2023-10-12T09:26:12Z;Mujer cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Otros;10.001 o más;Multinacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;2;2;;391940;Híbrido/Mixto;Medicina prepaga / Plan de salud, Abono de celular, Home office, Descuentos en universidades, centros de idiomas, productos bimbo, mondelez, sony y samsung;No recibo bono;3 o más ajustes;;No;NA;3;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.4;Si;No;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Capacitación, Compensación y Beneficios;No;Reportes Nativos del Sistema de Gestión, Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Ha crecido;Las usé sólo una vez;Para armar informes de selección;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
116;2023-10-12T12:36:59Z;Mujer cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios financieros seguros;51 - 100;Nacional;;Gerente;Indeterminado;Full time;Generalista;2;1;1;;2000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de internet, Comedor / Almuerzos, Frutas y snacks, Home office;Tres sueldos o más;3 o más ajustes;;No;NA;4;No estoy buscando cambiar;Si;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
117;2023-10-12T13:40:11Z;Mujer cis;41 - 45;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Santa Fe;Relación de Dependencia;Servicios de consultoría;1 - 50;Nacional;;Supervisor;Indeterminado;Full time;Relaciones laborales;1;5;2;;419000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles;No recibo bono;3 o más ajustes;;No;NA;3;Sí, activamente;No;NA;Que se arme una red de contactos y vaya investigando temas de interes. Un mentor es fundamental, ya sea en relación de dependencia o como freelance está buenísimo trabajar en equipo con alguien que tenga generosidad para capacitar.;No;No tengo ninguna discapacidad;0.4;Si;No;Si;Si pero no es tanto;No tenemos sistema de gestión;No;Excel;Ha crecido;No las usé nunca;NA;No;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
118;2023-10-12T16:23:28Z;Mujer cis;31 - 35;Secundario completo;No estudié en la Universidad;No estudié en la Universidad;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;251 - 500;Multinacional;;Analista;Indeterminado;Full time;Administración de personal;0;5;1;;2200;Remoto 100%;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Abono de internet;No recibo bono;No tuve ajustes;;Si;Reuniones, Emails, Entrevistas;4;No,  pero escucho ofertas;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
119;2023-10-12T16:40:39Z;Mujer cis;36 - 40;Universitario abandonado;Psicología;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Freelance;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Mi empresa esta registrada afuera de Arg;3;;Casa;Si;Cuenta en el exterior;No;Si;Si;Si;Si, habitualmente;Depende el cliente;Variables;;Remuneración mensual del ingresante;2 meses;45;Candidato/a exigiendo sueldo en dólares (total o parcial), Exigencia de trabajo remoto por parte del postulante, Procesos letárgicos, los clientes se mueven a su ritmo, poca posibilidad de maniobra ante la cancelacion de un rol;este me paso hace poco y lo festeje como si fuera un gol de Julian Alvarez, escuchen: que si HR reporta a Finanzas el no queria ser parte de esa organizacion, para el (un dev MEGA senior de esos que no abundan) HR tiene que reportar al liderazgo ejecutivo e idealmente tener un seat ahi, me cai de la emocion, faith in software engineers restored;NA;NA;NA;
120;2023-10-14T08:51:52Z;Mujer cis;26 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Santa Fe;Relación de Dependencia;Industria metalúrgica, metalmecánica;51 - 100;Nacional;;Responsable;Indeterminado;Full time;Generalista;0;2;2;;445000;Presencial 100%;No tengo beneficios adicionales;Menos de un sueldo;No tuve ajustes;;No;Nunca;4;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.7;No;Si;No;Si pero no es tanto;Sueldos;No;Excel;No sé;No las usé nunca;NA;No;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
121;2023-10-14T10:38:01Z;Hombre cis;18 - 25;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Hotelería, restauración, turismo;251 - 500;Nacional;;Analista;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;0;0;;330000;Presencial 100%;No tengo beneficios adicionales, Horarios flexibles;No recibo bono;3 o más ajustes;;No;NA;5;No,  pero escucho ofertas;No;NA;Comenza cuanto antes!;No;No tengo ninguna discapacidad;0.1;No;No;No;No es un entorno machista;Nómina, Sueldos;No;Excel;NA;No las usé nunca;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
122;2023-10-14T15:42:47Z;Mujer cis;41 - 45;Maestría o superior completa;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Jujuy;Relación de Dependencia;Servicios de consultoría;101 - 250;Nacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;0;0;;44343750;Remoto 100%;Medicina prepaga / Plan de salud, 1 día flex al mes puede ser a la mañana o por la tarde . Día de Cumpleaños;Variable en función de los resultados de compañía;2 ajustes;;No;Emails, Entrevistas, Documentación;1;Sí, activamente;No;NA;Que sigan sus sueños, convicciones y sobre todo humanizar los recursos, que sean una generación más humana, empatica, con valores.;No;No tengo ninguna discapacidad;0.4;No se;No se;No;Si pero no es tanto;Nómina, Sueldos, Gestión del Desempeño;No;Excel, Hubspot , hiringroom;No sé;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Para mejorar la publicación de ofertas laborales;No;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
123;2023-10-15T11:33:34Z;Hombre cis;26 - 30;Maestría o superior completa;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Catamarca;Relación de Dependencia;Minería;101 - 250;Multinacional;;Supervisor;Indeterminado;Full time;Generalista;0;0;6;;800000;Presencial 100%;Medicina prepaga / Plan de salud, Charter / Servicio de transporte, Comedor / Almuerzos;No recibo bono;3 o más ajustes;;No;Reuniones, Emails, Reportes, Documentación;5;No,  pero escucho ofertas;No;NA;Que tenga en cuenta herramientas como metodologías ágiles y trabajar con IA, suma muchísimo valor agregado;No;No tengo ninguna discapacidad;0.5;Si;No;Si;No es un entorno machista;Sueldos;Si;Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Se mantuvo estable;Las uso frecuentemente (varias veces al mes);Para todo mi rey, me ahorra un 50% del tiempo;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
124;2023-10-15T13:48:54Z;Mujer cis;31 - 35;Terciario completo;No estudié en la Universidad;No estudié en la Universidad;Argentina;Buenos Aires;Relación de Dependencia;Servicios de consultoría;1 - 50;Nacional;;Analista;Monotributista;Part time;Generalista;0;1;0;;90000;Híbrido/Mixto;Horarios flexibles, Comedor / Almuerzos, Home office;No recibo bono;1 solo;;No;Documentación;5;No,  pero escucho ofertas;Si;Sin Jr No Hay Sr;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
125;2023-10-16T16:42:36Z;Mujer cis;41 - 45;Universitario completo;Psicología;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;101 - 250;Multinacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;2;2;;2500;Remoto 100%;Medicina prepaga / Plan de salud;Variable en función de los resultados de compañía;1 solo;;Si;Reuniones, Emails, Reportes, Entrevistas, Documentación;4;No,  pero escucho ofertas;No;NA;capacitarse y estar actualizado;No;No tengo ninguna discapacidad;0.1;No;No;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Gestión del Desempeño, Compensación y Beneficios;No;NA;No sé;Las uso frecuentemente (varias veces al mes);traducciones o revision de textos en ingles;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
126;2023-10-17T09:49:02Z;Hombre cis;36 - 40;Diplomado de posgrado en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Córdoba;Relación de Dependencia;Alimentación, bebidas;251 - 500;Nacional;;Gerente;Indeterminado;Full time;Generalista;3;0;0;;2250000;Presencial 100%;Medicina prepaga / Plan de salud, Vacaciones extendidas, Combustible;Dos sueldos;3 o más ajustes;;No;Reuniones;5;No estoy buscando cambiar;No;NA;NA;No;No tengo ninguna discapacidad;0.1;No;No;No;Si pero no es tanto;Nómina, Sueldos;No;Reportes Nativos del Sistema de Gestión, Excel;Se mantuvo estable;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Elaboración de informes, conclusiones, bocetos de reportes;Excel, Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.), People Analytics;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
127;2023-10-17T10:20:34Z;Prefiero no responder;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;101 - 250;Nacional;;HRBP;Indeterminado;Full time;Generalista;0;0;0;;390000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Abono de internet, Home office;No recibo bono;2 ajustes;;No;NA;1;Sí, activamente;NA;NA;NA;No;No tengo ninguna discapacidad;0.1;NA;No;NA;Si, es muy machista;Sueldos;No;Excel;Se mantuvo estable;Las uso frecuentemente (varias veces al mes);NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
